0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,,20
3/2/2019,CHOCÓ,ISTMINA,Domingo,4:25:00,LA PEPE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,27361000,,1
3/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,15:30:00,SANTA LUCIA E-18,URBANA,LAVA-AUTOS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
3/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,17:00:00,GONZALO JIMENEZ E-7,URBANA,CAFETERIAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
3/2/2019,CUNDINAMARCA,FUSAGASUGÁ,Domingo,23:50:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,25290000,,1
3/2/2019,CUNDINAMARCA,LA MESA,Domingo,1:00:00,VER. LA ESPERANZA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,25386000,,1
3/2/2019,CUNDINAMARCA,LA VEGA,Domingo,1:10:00,VER. CACAHUAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,CONDUCTOR MOTOCICLETA,26,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,25402000,,1
3/2/2019,CUNDINAMARCA,SOACHA,Domingo,5:00:00,CENTRO,URBANA,BILLARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,41,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,25754000,,1
3/2/2019,GUAJIRA,MAICAO,Domingo,7:10:00,1 DE DICIEMBRE,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,33,FEMENINO,SOLTERO,-,DESEMPLEADO,-,SECUNDARIA,44430000,,1
3/2/2019,HUILA,GIGANTE,Domingo,16:00:00,VEREDA EL RODEO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,41306000,,1
3/2/2019,MAGDALENA,SAN SEBASTIÁN DE BUENAVISTA,Domingo,17:19:00,VILLA YUMBO,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,-,SECUNDARIA,47692000,,1
3/2/2019,NARIÑO,EL PEÑOL,Domingo,5:40:00,VDA GUAMBANGA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,52254000,,1
3/2/2019,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,1:40:00,BARRIO CECI,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,54001000,,1
3/2/2019,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,10:10:00,BARRIO BELISARIO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,54001000,,1
3/2/2019,SANTANDER,GIRÓN,Domingo,1:06:00,VDA. RIO SUCIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,68307000,,1
3/2/2019,TOLIMA,FLANDES,Domingo,21:00:00,"ORQUIDEAS I, II",URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,73275000,,1
3/2/2019,VALLE,BUENAVENTURA,Domingo,20:45:00,CORREGIMIENTO ZACARIAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76109000,,1
3/2/2019,VALLE,CALI (CT),Domingo,18:00:00,SECTOR ALTO LOS CHORROS E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,25,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,1:10:00,OLAYA HERRERA E4,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,5:05:00,LLANO VERDE E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,42,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,5:05:00,LLANO VERDE E15,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,10:40:00,PRADOS DEL SUR E18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,22:20:00,PROMOCIONES POPULARES E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,8:06:00,LOS ROBLES E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,19:01:00,LOS COMUNEROS I E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CALI (CT),Domingo,19:52:00,LLANO VERDE E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
3/2/2019,VALLE,CANDELARIA,Domingo,20:40:00,CGTO VILLAGORGONA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,18,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76130000,,1
3/2/2019,VALLE,CANDELARIA,Domingo,20:40:00,CGTO VILLAGORGONA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76130000,,1
3/2/2019,VALLE,CANDELARIA,Domingo,6:50:00,CGTO VILLAGORGONA,RURAL,CALLEJÓN,ARMA DE FUEGO,A PIE,A PIE,14,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,76130000,,1
3/2/2019,VALLE,PALMIRA,Domingo,2:25:00,CGTO ROZO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,25,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,76520000,,1
3/2/2019,VALLE,TULUÁ,Domingo,4:40:00,San Pedro Claver,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76834000,,1
4/2/2019,ANTIOQUIA,BARBOSA,Lunes,1:00:00,VIA BARBOSA HATILLO,RURAL,RIOS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,5079000,,1
4/2/2019,ANTIOQUIA,BETANIA,Lunes,3:00:00,LOS OSOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5091000,,1
4/2/2019,ANTIOQUIA,CÁCERES,Lunes,11:00:00,LA MAGDALENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5120000,,1
4/2/2019,ANTIOQUIA,ITAGUI,Lunes,1:00:00,ARTEX,URBANA,QUEBRADA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,FEMENINO,CASADO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5360000,,1
4/2/2019,ANTIOQUIA,LA ESTRELLA,Lunes,17:00:00,VDA. SIERRA MORENA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5380000,,1
4/2/2019,ANTIOQUIA,MEDELLÍN (CT),Lunes,1:00:00,VDA. MEDIA LUNA LAS PALMAS STA. E.,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,,1
4/2/2019,ANTIOQUIA,MEDELLÍN (CT),Lunes,18:45:00,CUARTA BRIGADA C-11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,POLITICO,TECNOLOGO  EN ADMINISTRACION  DE EMPRESAS,TECNOLOGO,5001000,,1
4/2/2019,ANTIOQUIA,RETIRO,Lunes,17:10:00,EL CARMEN,RURAL,FINCAS Y SIMILARES,CONTUNDENTES,A PIE,A PIE,23,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,ADMINISTRACION  DE EMPRESAS,SUPERIOR,5607000,,1
4/2/2019,ANTIOQUIA,RIONEGRO,Lunes,19:30:00,EL CAMPIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,45,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,5615000,,1
4/2/2019,ANTIOQUIA,TURBO,Lunes,1:10:00,CGTO. CURRULAO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,5837000,,1
4/2/2019,ATLÁNTICO,BARRANQUILLA (CT),Lunes,2:40:00,EL BOSQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,CANDIDATOS,-,SECUNDARIA,8001000,,1
4/2/2019,ATLÁNTICO,BARRANQUILLA (CT),Lunes,9:10:00,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8001000,,1
4/2/2019,ATLÁNTICO,BARRANQUILLA (CT),Lunes,9:10:00,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,8001000,,1
4/2/2019,ATLÁNTICO,BARRANQUILLA (CT),Lunes,9:10:00,7 DE ABRIL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO INPEC,-,PRIMARIA,8001000,,1
4/2/2019,ATLÁNTICO,SOLEDAD,Lunes,19:00:00,LOS ROBLES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,30,FEMENINO,VIUDO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,8758000,,1
4/2/2019,CAUCA,ARGELIA,Lunes,19:10:00,VDA BOTAFOGO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19050000,,1
4/2/2019,CAUCA,ARGELIA,Lunes,19:10:00,VDA BOTAFOGO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,19050000,,1
4/2/2019,CÓRDOBA,MONTERÍA (CT),Lunes,20:57:00,MINUTO DE DIOS,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,23001000,,1
4/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,2:50:00,CHAPINERO CENTRAL E-2,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
4/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,18:59:00,CENTRO USME E-5,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,11001000,,1
4/2/2019,CUNDINAMARCA,VILLAPINZÓN,Lunes,17:45:00,LAS ALMEDIAS,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,53,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,ANALFABETA,25873000,,1
4/2/2019,HUILA,NEIVA (CT),Lunes,8:40:00,VEREDA LA MATA,RURAL,RIOS,CONTUNDENTES,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,41001000,,1
4/2/2019,MAGDALENA,SANTA MARTA (CT),Lunes,22:00:00,ZONA MERCADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,VENEZUELA,INDEPENDIENTE,-,SECUNDARIA,47001000,,1
4/2/2019,META,GRANADA,Lunes,12:20:00,BRISAS DE IRIQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,50313000,,1
4/2/2019,NARIÑO,SAN ANDRES DE TUMACO,Lunes,3:10:00,CORREGIMIENTO LLORENTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
4/2/2019,NARIÑO,SAN ANDRES DE TUMACO,Lunes,3:10:00,CORREGIMIENTO LLORENTE,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,FEMENINO,CASADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,52835000,,1
4/2/2019,PUTUMAYO,PUERTO LEGUÍZAMO,Lunes,5:00:00,CEDRO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86573000,,1
4/2/2019,PUTUMAYO,VALLE DEL GUAMUEZ,Lunes,1:40:00,VDA. LORO 1,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86865000,,1
4/2/2019,PUTUMAYO,VALLE DEL GUAMUEZ,Lunes,1:40:00,VDA. LORO 1,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,86865000,,1
4/2/2019,SUCRE,SINCELEJO (CT),Lunes,1:04:00,VILLA  MADY,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,70001000,,1
4/2/2019,VALLE,CALI (CT),Lunes,22:30:00,PAMPA LINDA E19,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,AGRONOMIA,SUPERIOR,76001000,,1
4/2/2019,VALLE,CALI (CT),Lunes,2:50:00,ALFONSO B. ARAGON E14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76001000,,1
4/2/2019,VALLE,CALI (CT),Lunes,16:50:00,EL JARDIN E11,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76001000,,1
4/2/2019,VALLE,CALI (CT),Lunes,21:16:00,BELEN E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,76001000,,1
4/2/2019,VALLE,CALI (CT),Lunes,21:16:00,BELEN E20,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,PENSIONADO,-,PRIMARIA,76001000,,1
4/2/2019,VALLE,CANDELARIA,Lunes,20:50:00,CGTO VILLAGORGONA,RURAL,CALLEJÓN,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76130000,,1
4/2/2019,VALLE,CANDELARIA,Lunes,10:15:00,PANAMERICANO (23-2),URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76130000,,1
4/2/2019,VALLE,PALMIRA,Lunes,11:30:00,SAN PEDRO,URBANA,TALLERES MECANICA,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,TECNICO,76520000,,1
4/2/2019,VALLE,YUMBO,Lunes,5:10:00,PANORAMA E25,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,21,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76892000,,1
5/2/2019,ANTIOQUIA,CÁCERES,Martes,13:30:00,LA NOA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5120000,,1
5/2/2019,ANTIOQUIA,MEDELLÍN (CT),Martes,19:40:00,EL RINCON C-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,5001000,,1
5/2/2019,ANTIOQUIA,MEDELLÍN (CT),Martes,12:30:00,EL CHAGUALO C-10,URBANA,GLORIETA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,58,MASCULINO,SEPARADO,COLOMBIA,DESEMPLEADO,-,SUPERIOR,5001000,,1
5/2/2019,ANTIOQUIA,VEGACHÍ,Martes,10:00:00,LA CANCHA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5858000,,1
5/2/2019,ATLÁNTICO,SOLEDAD,Martes,12:30:00,LOS ALMENDROS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DELINCUENCIA,-,SECUNDARIA,8758000,,1
5/2/2019,BOLÍVAR,CARTAGENA (CT),Martes,17:00:00,EL POZON,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,44,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,13001000,,1
5/2/2019,BOLÍVAR,PINILLOS,Martes,17:20:00,CORREG. PALENQUITO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,13549000,,1
5/2/2019,CAUCA,ARGELIA,Martes,9:00:00,CGTO EL PLATEADO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,19050000,,1
5/2/2019,CAUCA,ARGELIA,Martes,9:00:00,CGTO EL PLATEADO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,19050000,,1
5/2/2019,CAUCA,CORINTO,Martes,8:35:00,VDA SAN LUIS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,19212000,,1
5/2/2019,CAUCA,PATÍA,Martes,6:40:00,POPULAR,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,19532000,,1
5/2/2019,CHOCÓ,RIOSUCIO,Martes,15:30:00,VDA. EL DIEZ,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,44,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,27615000,,1
5/2/2019,CÓRDOBA,MONTERÍA (CT),Martes,15:40:00,CGTO NUEVO PARAISO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,23001000,,1
5/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,20:17:00,VERSALLES E-9,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,SECUNDARIA,11001000,,1
5/2/2019,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,21:17:00,SAN BERNARDO E-3,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,55,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,11001000,,1
5/2/2019,MAGDALENA,PIVIJAY,Martes,20:00:00,SAN JOSÉ,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,18,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADA,PRIMARIA,47551000,,1
5/2/2019,META,LA MACARENA,Martes,14:40:00,VEREDA LA SOMBRA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,50350000,,1
5/2/2019,PUTUMAYO,VALLE DEL GUAMUEZ,Martes,6:40:00,SAN FRANCISCO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,86865000,,1
5/2/2019,RISARALDA,PEREIRA (CT),Martes,22:10:00,EL REMANSO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,66001000,,1
5/2/2019,RISARALDA,PEREIRA (CT),Martes,16:07:00,VDA. LA SELVA,RURAL,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR VEHICULO,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,66001000,,1
5/2/2019,VALLE,BUGALAGRANDE,Martes,6:35:00,LA MARIA 2 ETAPA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76113000,,1
5/2/2019,VALLE,CANDELARIA,Martes,6:00:00,SANTA ANA (23-3),URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,76130000,,1
5/2/2019,VALLE,CANDELARIA,Martes,6:00:00,SANTA ANA (23-3),URBANA,PANADERIAS,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76130000,,1
5/2/2019,VALLE,JAMUNDÍ,Martes,0:15:00,LA PRADERA I E24,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO TAXI,CONDUCTOR TAXI,35,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,76364000,,1
5/2/2019,VALLE,PALMIRA,Martes,22:55:00,PALMERAS DE ORIENTE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,76520000,,1
6/2/2019,ANTIOQUIA,ITAGUI,Miércoles,1:47:00,VDA. LA MARIA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,58,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,5360000,,1
6/2/2019,ANTIOQUIA,MARINILLA,Miércoles,6:30:00,LAS MERCEDES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,-,SECUNDARIA,5440000,,1
